date,demand,event_name_1,event_type_1,has_event,promotional_event,holiday_event,snap_CA,snap_TX,snap_WI,weekday,wm_yr_wk,month,year,sell_price
2012-12-10,0,,,0,0,0,1,0,0,Monday,11246,12,2012,0.5
2012-12-11,0,,,0,0,0,0,1,1,Tuesday,11246,12,2012,0.5
2012-12-12,0,,,0,0,0,0,1,1,Wednesday,11246,12,2012,0.5
2012-12-13,0,,,0,0,0,0,1,0,Thursday,11246,12,2012,0.5
2012-12-14,0,,,0,0,0,0,0,1,Friday,11246,12,2012,0.5
2012-12-15,0,,,0,0,0,0,1,1,Saturday,11247,12,2012,0.5
2012-12-16,0,Chanukah End,Religious,1,1,0,0,0,0,Sunday,11247,12,2012,0.5
2012-12-17,0,,,0,0,0,0,0,0,Monday,11247,12,2012,0.5
2012-12-18,0,,,0,0,0,0,0,0,Tuesday,11247,12,2012,0.5
2012-12-19,0,,,0,0,0,0,0,0,Wednesday,11247,12,2012,0.5
2012-12-20,0,,,0,0,0,0,0,0,Thursday,11247,12,2012,0.5
2012-12-21,0,,,0,0,0,0,0,0,Friday,11247,12,2012,0.5
2012-12-22,0,,,0,0,0,0,0,0,Saturday,11248,12,2012,0.5
2012-12-23,0,,,0,0,0,0,0,0,Sunday,11248,12,2012,0.5
2012-12-24,0,,,0,0,0,0,0,0,Monday,11248,12,2012,0.5
2012-12-25,0,Christmas,National,1,1,0,0,0,0,Tuesday,11248,12,2012,0.5
2012-12-26,0,,,0,0,0,0,0,0,Wednesday,11248,12,2012,0.5
2012-12-27,0,,,0,0,0,0,0,0,Thursday,11248,12,2012,0.5
2012-12-28,0,,,0,0,0,0,0,0,Friday,11248,12,2012,0.5
2012-12-29,0,,,0,0,0,0,0,0,Saturday,11249,12,2012,0.5
2012-12-30,0,,,0,0,0,0,0,0,Sunday,11249,12,2012,0.5
2012-12-31,0,,,0,0,0,0,0,0,Monday,11249,12,2012,0.5
2013-01-01,0,NewYear,National,1,1,0,1,1,0,Tuesday,11249,1,2013,0.5
2013-01-02,0,,,0,0,0,1,0,1,Wednesday,11249,1,2013,0.5
2013-01-03,0,,,0,0,0,1,1,1,Thursday,11249,1,2013,0.5
2013-01-04,0,,,0,0,0,1,0,0,Friday,11249,1,2013,0.5
2013-01-05,0,,,0,0,0,1,1,1,Saturday,11250,1,2013,0.5
2013-01-06,0,,,0,0,0,1,1,1,Sunday,11250,1,2013,0.5
2013-01-07,0,OrthodoxChristmas,Religious,1,1,0,1,1,0,Monday,11250,1,2013,0.5
2013-01-08,0,,,0,0,0,1,0,1,Tuesday,11250,1,2013,0.5
2013-01-09,0,,,0,0,0,1,1,1,Wednesday,11250,1,2013,0.5
2013-01-10,0,,,0,0,0,1,0,0,Thursday,11250,1,2013,0.5
2013-01-11,0,,,0,0,0,0,1,1,Friday,11250,1,2013,0.5
2013-01-12,0,,,0,0,0,0,1,1,Saturday,11251,1,2013,0.5
2013-01-13,0,,,0,0,0,0,1,0,Sunday,11251,1,2013,0.5
2013-01-14,0,,,0,0,0,0,0,1,Monday,11251,1,2013,0.5
2013-01-15,0,,,0,0,0,0,1,1,Tuesday,11251,1,2013,0.5
2013-01-16,0,,,0,0,0,0,0,0,Wednesday,11251,1,2013,0.5
2013-01-17,0,,,0,0,0,0,0,0,Thursday,11251,1,2013,0.5
2013-01-18,0,,,0,0,0,0,0,0,Friday,11251,1,2013,0.5
2013-01-19,0,,,0,0,0,0,0,0,Saturday,11252,1,2013,0.46
2013-01-20,0,,,0,0,0,0,0,0,Sunday,11252,1,2013,0.46
2013-01-21,0,MartinLutherKingDay,National,1,1,0,0,0,0,Monday,11252,1,2013,0.46
2013-01-22,0,,,0,0,0,0,0,0,Tuesday,11252,1,2013,0.46
2013-01-23,3,,,0,0,0,0,0,0,Wednesday,11252,1,2013,0.46
2013-01-24,3,,,0,0,0,0,0,0,Thursday,11252,1,2013,0.46
2013-01-25,6,,,0,0,0,0,0,0,Friday,11252,1,2013,0.46
2013-01-26,15,,,0,0,0,0,0,0,Saturday,11301,1,2013,0.46
2013-01-27,4,,,0,0,0,0,0,0,Sunday,11301,1,2013,0.46
2013-01-28,9,,,0,0,0,0,0,0,Monday,11301,1,2013,0.46
2013-01-29,4,,,0,0,0,0,0,0,Tuesday,11301,1,2013,0.46
2013-01-30,4,,,0,0,0,0,0,0,Wednesday,11301,1,2013,0.46
2013-01-31,8,,,0,0,0,0,0,0,Thursday,11301,1,2013,0.46
2013-02-01,32,,,0,0,0,1,1,0,Friday,11301,2,2013,0.46
2013-02-02,16,,,0,0,0,1,0,1,Saturday,11302,2,2013,0.46
2013-02-03,0,SuperBowl,Sporting,1,1,0,1,1,1,Sunday,11302,2,2013,0.46
2013-02-04,0,,,0,0,0,1,0,0,Monday,11302,2,2013,0.46
2013-02-05,0,,,0,0,0,1,1,1,Tuesday,11302,2,2013,0.46
2013-02-06,0,,,0,0,0,1,1,1,Wednesday,11302,2,2013,0.46
2013-02-07,0,,,0,0,0,1,1,0,Thursday,11302,2,2013,0.46
2013-02-08,0,,,0,0,0,1,0,1,Friday,11302,2,2013,0.46
2013-02-09,0,,,0,0,0,1,1,1,Saturday,11303,2,2013,0.46
2013-02-10,7,,,0,0,0,1,0,0,Sunday,11303,2,2013,0.46
2013-02-11,14,,,0,0,0,0,1,1,Monday,11303,2,2013,0.46
2013-02-12,16,,,0,0,0,0,1,1,Tuesday,11303,2,2013,0.46
2013-02-13,3,LentStart,Religious,1,1,0,0,1,0,Wednesday,11303,2,2013,0.46
2013-02-14,4,ValentinesDay,Cultural,1,1,1,0,0,1,Thursday,11303,2,2013,0.46
2013-02-15,11,,,0,0,0,0,1,1,Friday,11303,2,2013,0.46
2013-02-16,11,,,0,0,0,0,0,0,Saturday,11304,2,2013,0.46
2013-02-17,11,,,0,0,0,0,0,0,Sunday,11304,2,2013,0.46
2013-02-18,11,PresidentsDay,National,1,1,0,0,0,0,Monday,11304,2,2013,0.46
2013-02-19,4,,,0,0,0,0,0,0,Tuesday,11304,2,2013,0.46
2013-02-20,12,LentWeek2,Religious,1,1,0,0,0,0,Wednesday,11304,2,2013,0.46
2013-02-21,6,,,0,0,0,0,0,0,Thursday,11304,2,2013,0.46
2013-02-22,2,,,0,0,0,0,0,0,Friday,11304,2,2013,0.46
2013-02-23,14,,,0,0,0,0,0,0,Saturday,11305,2,2013,0.46
2013-02-24,1,Purim End,Religious,1,1,0,0,0,0,Sunday,11305,2,2013,0.46
2013-02-25,28,,,0,0,0,0,0,0,Monday,11305,2,2013,0.46
2013-02-26,0,,,0,0,0,0,0,0,Tuesday,11305,2,2013,0.46
2013-02-27,9,,,0,0,0,0,0,0,Wednesday,11305,2,2013,0.46
2013-02-28,4,,,0,0,0,0,0,0,Thursday,11305,2,2013,0.46
2013-03-01,13,,,0,0,0,1,1,0,Friday,11305,3,2013,0.46
2013-03-02,10,,,0,0,0,1,0,1,Saturday,11306,3,2013,0.46
2013-03-03,0,,,0,0,0,1,1,1,Sunday,11306,3,2013,0.46
2013-03-04,0,,,0,0,0,1,0,0,Monday,11306,3,2013,0.46
2013-03-05,0,,,0,0,0,1,1,1,Tuesday,11306,3,2013,0.46
2013-03-06,0,,,0,0,0,1,1,1,Wednesday,11306,3,2013,0.46
2013-03-07,0,,,0,0,0,1,1,0,Thursday,11306,3,2013,0.46
2013-03-08,0,,,0,0,0,1,0,1,Friday,11306,3,2013,0.46
2013-03-09,0,,,0,0,0,1,1,1,Saturday,11307,3,2013,0.46
2013-03-10,9,,,0,0,0,1,0,0,Sunday,11307,3,2013,0.46
2013-03-11,10,,,0,0,0,0,1,1,Monday,11307,3,2013,0.46
2013-03-12,8,,,0,0,0,0,1,1,Tuesday,11307,3,2013,0.46
2013-03-13,10,,,0,0,0,0,1,0,Wednesday,11307,3,2013,0.46
2013-03-14,4,,,0,0,0,0,0,1,Thursday,11307,3,2013,0.46
2013-03-15,10,,,0,0,0,0,1,1,Friday,11307,3,2013,0.46
2013-03-16,11,,,0,0,0,0,0,0,Saturday,11308,3,2013,0.46
2013-03-17,11,StPatricksDay,Cultural,1,1,1,0,0,0,Sunday,11308,3,2013,0.46
2013-03-18,14,,,0,0,0,0,0,0,Monday,11308,3,2013,0.46
2013-03-19,5,,,0,0,0,0,0,0,Tuesday,11308,3,2013,0.46
2013-03-20,49,,,0,0,0,0,0,0,Wednesday,11308,3,2013,0.46
2013-03-21,8,,,0,0,0,0,0,0,Thursday,11308,3,2013,0.46
2013-03-22,2,,,0,0,0,0,0,0,Friday,11308,3,2013,0.46
2013-03-23,14,,,0,0,0,0,0,0,Saturday,11309,3,2013,0.46
2013-03-24,0,,,0,0,0,0,0,0,Sunday,11309,3,2013,0.46
2013-03-25,0,,,0,0,0,0,0,0,Monday,11309,3,2013,0.46
2013-03-26,0,,,0,0,0,0,0,0,Tuesday,11309,3,2013,0.46
2013-03-27,0,,,0,0,0,0,0,0,Wednesday,11309,3,2013,0.46
2013-03-28,0,,,0,0,0,0,0,0,Thursday,11309,3,2013,0.46
2013-03-29,0,,,0,0,0,0,0,0,Friday,11309,3,2013,0.46
2013-03-30,0,,,0,0,0,0,0,0,Saturday,11310,3,2013,0.46
2013-03-31,7,Easter,Cultural,1,1,1,0,0,0,Sunday,11310,3,2013,0.46
2013-04-01,17,,,0,0,0,1,1,0,Monday,11310,4,2013,0.46
2013-04-02,13,Pesach End,Religious,1,1,0,1,0,1,Tuesday,11310,4,2013,0.46
2013-04-03,10,,,0,0,0,1,1,1,Wednesday,11310,4,2013,0.46
2013-04-04,7,,,0,0,0,1,0,0,Thursday,11310,4,2013,0.46
2013-04-05,17,,,0,0,0,1,1,1,Friday,11310,4,2013,0.46
2013-04-06,6,,,0,0,0,1,1,1,Saturday,11311,4,2013,0.46
2013-04-07,6,,,0,0,0,1,1,0,Sunday,11311,4,2013,0.46
2013-04-08,8,,,0,0,0,1,0,1,Monday,11311,4,2013,0.46
2013-04-09,8,,,0,0,0,1,1,1,Tuesday,11311,4,2013,0.46
2013-04-10,2,,,0,0,0,1,0,0,Wednesday,11311,4,2013,0.46
2013-04-11,6,,,0,0,0,0,1,1,Thursday,11311,4,2013,0.46
2013-04-12,4,,,0,0,0,0,1,1,Friday,11311,4,2013,0.46
2013-04-13,18,,,0,0,0,0,1,0,Saturday,11312,4,2013,0.46
2013-04-14,18,,,0,0,0,0,0,1,Sunday,11312,4,2013,0.46
2013-04-15,13,,,0,0,0,0,1,1,Monday,11312,4,2013,0.46
2013-04-16,16,,,0,0,0,0,0,0,Tuesday,11312,4,2013,0.46
2013-04-17,6,,,0,0,0,0,0,0,Wednesday,11312,4,2013,0.46
2013-04-18,14,,,0,0,0,0,0,0,Thursday,11312,4,2013,0.46
2013-04-19,8,,,0,0,0,0,0,0,Friday,11312,4,2013,0.46
2013-04-20,13,,,0,0,0,0,0,0,Saturday,11313,4,2013,0.46
2013-04-21,19,,,0,0,0,0,0,0,Sunday,11313,4,2013,0.46
2013-04-22,5,,,0,0,0,0,0,0,Monday,11313,4,2013,0.46
2013-04-23,6,,,0,0,0,0,0,0,Tuesday,11313,4,2013,0.46
2013-04-24,10,,,0,0,0,0,0,0,Wednesday,11313,4,2013,0.46
2013-04-25,22,,,0,0,0,0,0,0,Thursday,11313,4,2013,0.46
2013-04-26,18,,,0,0,0,0,0,0,Friday,11313,4,2013,0.46
2013-04-27,5,,,0,0,0,0,0,0,Saturday,11314,4,2013,0.46
2013-04-28,0,,,0,0,0,0,0,0,Sunday,11314,4,2013,0.46
2013-04-29,0,,,0,0,0,0,0,0,Monday,11314,4,2013,0.46
2013-04-30,0,,,0,0,0,0,0,0,Tuesday,11314,4,2013,0.46
2013-05-01,0,,,0,0,0,1,1,0,Wednesday,11314,5,2013,0.46
2013-05-02,0,,,0,0,0,1,0,1,Thursday,11314,5,2013,0.46
2013-05-03,0,,,0,0,0,1,1,1,Friday,11314,5,2013,0.46
2013-05-04,0,,,0,0,0,1,0,0,Saturday,11315,5,2013,0.46
2013-05-05,26,OrthodoxEaster,Religious,1,1,0,1,1,1,Sunday,11315,5,2013,0.46
2013-05-06,6,,,0,0,0,1,1,1,Monday,11315,5,2013,0.46
2013-05-07,9,,,0,0,0,1,1,0,Tuesday,11315,5,2013,0.46
2013-05-08,9,,,0,0,0,1,0,1,Wednesday,11315,5,2013,0.46
2013-05-09,2,,,0,0,0,1,1,1,Thursday,11315,5,2013,0.46
2013-05-10,11,,,0,0,0,1,0,0,Friday,11315,5,2013,0.46
2013-05-11,15,,,0,0,0,0,1,1,Saturday,11316,5,2013,0.46
2013-05-12,19,Mother's day,Cultural,1,1,1,0,1,1,Sunday,11316,5,2013,0.46
2013-05-13,0,,,0,0,0,0,1,0,Monday,11316,5,2013,0.46
2013-05-14,7,,,0,0,0,0,0,1,Tuesday,11316,5,2013,0.46
2013-05-15,5,,,0,0,0,0,1,1,Wednesday,11316,5,2013,0.46
2013-05-16,3,,,0,0,0,0,0,0,Thursday,11316,5,2013,0.46
2013-05-17,14,,,0,0,0,0,0,0,Friday,11316,5,2013,0.46
2013-05-18,20,,,0,0,0,0,0,0,Saturday,11317,5,2013,0.46
2013-05-19,5,,,0,0,0,0,0,0,Sunday,11317,5,2013,0.46
2013-05-20,11,,,0,0,0,0,0,0,Monday,11317,5,2013,0.46
2013-05-21,2,,,0,0,0,0,0,0,Tuesday,11317,5,2013,0.46
2013-05-22,16,,,0,0,0,0,0,0,Wednesday,11317,5,2013,0.46
2013-05-23,2,,,0,0,0,0,0,0,Thursday,11317,5,2013,0.46
2013-05-24,15,,,0,0,0,0,0,0,Friday,11317,5,2013,0.46
2013-05-25,21,,,0,0,0,0,0,0,Saturday,11318,5,2013,0.46
2013-05-26,30,,,0,0,0,0,0,0,Sunday,11318,5,2013,0.46
2013-05-27,6,MemorialDay,National,1,1,0,0,0,0,Monday,11318,5,2013,0.46
2013-05-28,8,,,0,0,0,0,0,0,Tuesday,11318,5,2013,0.46
2013-05-29,3,,,0,0,0,0,0,0,Wednesday,11318,5,2013,0.46
2013-05-30,2,,,0,0,0,0,0,0,Thursday,11318,5,2013,0.46
2013-05-31,12,,,0,0,0,0,0,0,Friday,11318,5,2013,0.46
2013-06-01,21,,,0,0,0,1,1,0,Saturday,11319,6,2013,0.46
2013-06-02,11,,,0,0,0,1,0,1,Sunday,11319,6,2013,0.46
2013-06-03,13,,,0,0,0,1,1,1,Monday,11319,6,2013,0.46
2013-06-04,8,,,0,0,0,1,0,0,Tuesday,11319,6,2013,0.46
2013-06-05,58,,,0,0,0,1,1,1,Wednesday,11319,6,2013,0.46
2013-06-06,10,NBAFinalsStart,Sporting,1,1,0,1,1,1,Thursday,11319,6,2013,0.46
2013-06-07,32,,,0,0,0,1,1,0,Friday,11319,6,2013,0.46
2013-06-08,11,,,0,0,0,1,0,1,Saturday,11320,6,2013,0.46
2013-06-09,21,,,0,0,0,1,1,1,Sunday,11320,6,2013,0.46
2013-06-10,5,,,0,0,0,1,0,0,Monday,11320,6,2013,0.46
2013-06-11,13,,,0,0,0,0,1,1,Tuesday,11320,6,2013,0.46
2013-06-12,4,,,0,0,0,0,1,1,Wednesday,11320,6,2013,0.46
2013-06-13,15,,,0,0,0,0,1,0,Thursday,11320,6,2013,0.46
2013-06-14,0,,,0,0,0,0,0,1,Friday,11320,6,2013,0.46
2013-06-15,12,,,0,0,0,0,1,1,Saturday,11321,6,2013,0.46
2013-06-16,6,Father's day,Cultural,1,1,1,0,0,0,Sunday,11321,6,2013,0.46
2013-06-17,5,,,0,0,0,0,0,0,Monday,11321,6,2013,0.46
2013-06-18,7,,,0,0,0,0,0,0,Tuesday,11321,6,2013,0.46
2013-06-19,6,,,0,0,0,0,0,0,Wednesday,11321,6,2013,0.46
2013-06-20,3,NBAFinalsEnd,Sporting,1,1,0,0,0,0,Thursday,11321,6,2013,0.46
2013-06-21,34,,,0,0,0,0,0,0,Friday,11321,6,2013,0.46
2013-06-22,5,,,0,0,0,0,0,0,Saturday,11322,6,2013,0.46
2013-06-23,5,,,0,0,0,0,0,0,Sunday,11322,6,2013,0.46
2013-06-24,0,,,0,0,0,0,0,0,Monday,11322,6,2013,0.46
2013-06-25,1,,,0,0,0,0,0,0,Tuesday,11322,6,2013,0.46
2013-06-26,4,,,0,0,0,0,0,0,Wednesday,11322,6,2013,0.46
2013-06-27,11,,,0,0,0,0,0,0,Thursday,11322,6,2013,0.46
2013-06-28,6,,,0,0,0,0,0,0,Friday,11322,6,2013,0.46
2013-06-29,7,,,0,0,0,0,0,0,Saturday,11323,6,2013,0.46
2013-06-30,7,,,0,0,0,0,0,0,Sunday,11323,6,2013,0.46
2013-07-01,49,,,0,0,0,1,1,0,Monday,11323,7,2013,0.46
2013-07-02,13,,,0,0,0,1,0,1,Tuesday,11323,7,2013,0.46
2013-07-03,1,,,0,0,0,1,1,1,Wednesday,11323,7,2013,0.46
2013-07-04,0,IndependenceDay,National,1,1,0,1,0,0,Thursday,11323,7,2013,0.46
2013-07-05,0,,,0,0,0,1,1,1,Friday,11323,7,2013,0.46
2013-07-06,0,,,0,0,0,1,1,1,Saturday,11324,7,2013,0.46
2013-07-07,30,,,0,0,0,1,1,0,Sunday,11324,7,2013,0.46
2013-07-08,0,,,0,0,0,1,0,1,Monday,11324,7,2013,0.46
2013-07-09,0,Ramadan starts,Religious,1,1,0,1,1,1,Tuesday,11324,7,2013,0.46
2013-07-10,4,,,0,0,0,1,0,0,Wednesday,11324,7,2013,0.46
2013-07-11,6,,,0,0,0,0,1,1,Thursday,11324,7,2013,0.46
2013-07-12,43,,,0,0,0,0,1,1,Friday,11324,7,2013,0.46
2013-07-13,6,,,0,0,0,0,1,0,Saturday,11325,7,2013,0.46
2013-07-14,24,,,0,0,0,0,0,1,Sunday,11325,7,2013,0.46
2013-07-15,15,,,0,0,0,0,1,1,Monday,11325,7,2013,0.46
2013-07-16,8,,,0,0,0,0,0,0,Tuesday,11325,7,2013,0.46
2013-07-17,14,,,0,0,0,0,0,0,Wednesday,11325,7,2013,0.46
2013-07-18,6,,,0,0,0,0,0,0,Thursday,11325,7,2013,0.46
2013-07-19,15,,,0,0,0,0,0,0,Friday,11325,7,2013,0.46
2013-07-20,6,,,0,0,0,0,0,0,Saturday,11326,7,2013,0.46
2013-07-21,12,,,0,0,0,0,0,0,Sunday,11326,7,2013,0.46
2013-07-22,2,,,0,0,0,0,0,0,Monday,11326,7,2013,0.46
2013-07-23,4,,,0,0,0,0,0,0,Tuesday,11326,7,2013,0.46
2013-07-24,2,,,0,0,0,0,0,0,Wednesday,11326,7,2013,0.46
2013-07-25,11,,,0,0,0,0,0,0,Thursday,11326,7,2013,0.46
2013-07-26,8,,,0,0,0,0,0,0,Friday,11326,7,2013,0.46
2013-07-27,19,,,0,0,0,0,0,0,Saturday,11327,7,2013,0.46
2013-07-28,11,,,0,0,0,0,0,0,Sunday,11327,7,2013,0.46
2013-07-29,34,,,0,0,0,0,0,0,Monday,11327,7,2013,0.46
2013-07-30,9,,,0,0,0,0,0,0,Tuesday,11327,7,2013,0.46
2013-07-31,4,,,0,0,0,0,0,0,Wednesday,11327,7,2013,0.46
2013-08-01,0,,,0,0,0,1,1,0,Thursday,11327,8,2013,0.46
2013-08-02,11,,,0,0,0,1,0,1,Friday,11327,8,2013,0.46
2013-08-03,12,,,0,0,0,1,1,1,Saturday,11328,8,2013,0.46
2013-08-04,9,,,0,0,0,1,0,0,Sunday,11328,8,2013,0.46
2013-08-05,13,,,0,0,0,1,1,1,Monday,11328,8,2013,0.46
2013-08-06,6,,,0,0,0,1,1,1,Tuesday,11328,8,2013,0.46
2013-08-07,1,,,0,0,0,1,1,0,Wednesday,11328,8,2013,0.46
2013-08-08,0,Eid al-Fitr,Religious,1,1,0,1,0,1,Thursday,11328,8,2013,0.46
2013-08-09,3,,,0,0,0,1,1,1,Friday,11328,8,2013,0.46
2013-08-10,2,,,0,0,0,1,0,0,Saturday,11329,8,2013,0.46
2013-08-11,4,,,0,0,0,0,1,1,Sunday,11329,8,2013,0.46
2013-08-12,19,,,0,0,0,0,1,1,Monday,11329,8,2013,0.46
2013-08-13,19,,,0,0,0,0,1,0,Tuesday,11329,8,2013,0.46
2013-08-14,5,,,0,0,0,0,0,1,Wednesday,11329,8,2013,0.46
2013-08-15,7,,,0,0,0,0,1,1,Thursday,11329,8,2013,0.46
2013-08-16,3,,,0,0,0,0,0,0,Friday,11329,8,2013,0.46
2013-08-17,4,,,0,0,0,0,0,0,Saturday,11330,8,2013,0.46
2013-08-18,2,,,0,0,0,0,0,0,Sunday,11330,8,2013,0.46
2013-08-19,8,,,0,0,0,0,0,0,Monday,11330,8,2013,0.46
2013-08-20,6,,,0,0,0,0,0,0,Tuesday,11330,8,2013,0.46
2013-08-21,6,,,0,0,0,0,0,0,Wednesday,11330,8,2013,0.46
2013-08-22,4,,,0,0,0,0,0,0,Thursday,11330,8,2013,0.46
2013-08-23,10,,,0,0,0,0,0,0,Friday,11330,8,2013,0.46
2013-08-24,2,,,0,0,0,0,0,0,Saturday,11331,8,2013,0.46
2013-08-25,39,,,0,0,0,0,0,0,Sunday,11331,8,2013,0.46
2013-08-26,4,,,0,0,0,0,0,0,Monday,11331,8,2013,0.46
2013-08-27,1,,,0,0,0,0,0,0,Tuesday,11331,8,2013,0.46
2013-08-28,0,,,0,0,0,0,0,0,Wednesday,11331,8,2013,0.46
2013-08-29,11,,,0,0,0,0,0,0,Thursday,11331,8,2013,0.46
2013-08-30,7,,,0,0,0,0,0,0,Friday,11331,8,2013,0.46
2013-08-31,12,,,0,0,0,0,0,0,Saturday,11332,8,2013,0.46
2013-09-01,0,,,0,0,0,1,1,0,Sunday,11332,9,2013,0.46
2013-09-02,0,LaborDay,National,1,1,0,1,0,1,Monday,11332,9,2013,0.46
2013-09-03,0,,,0,0,0,1,1,1,Tuesday,11332,9,2013,0.46
2013-09-04,0,,,0,0,0,1,0,0,Wednesday,11332,9,2013,0.46
2013-09-05,0,,,0,0,0,1,1,1,Thursday,11332,9,2013,0.46
2013-09-06,0,,,0,0,0,1,1,1,Friday,11332,9,2013,0.46
2013-09-07,0,,,0,0,0,1,1,0,Saturday,11333,9,2013,0.46
2013-09-08,6,,,0,0,0,1,0,1,Sunday,11333,9,2013,0.46
2013-09-09,12,,,0,0,0,1,1,1,Monday,11333,9,2013,0.46
2013-09-10,6,,,0,0,0,1,0,0,Tuesday,11333,9,2013,0.46
2013-09-11,2,,,0,0,0,0,1,1,Wednesday,11333,9,2013,0.46
2013-09-12,16,,,0,0,0,0,1,1,Thursday,11333,9,2013,0.46
2013-09-13,4,,,0,0,0,0,1,0,Friday,11333,9,2013,0.46
2013-09-14,19,,,0,0,0,0,0,1,Saturday,11334,9,2013,0.46
2013-09-15,5,,,0,0,0,0,1,1,Sunday,11334,9,2013,0.46
2013-09-16,13,,,0,0,0,0,0,0,Monday,11334,9,2013,0.46
2013-09-17,1,,,0,0,0,0,0,0,Tuesday,11334,9,2013,0.46
2013-09-18,0,,,0,0,0,0,0,0,Wednesday,11334,9,2013,0.46
2013-09-19,10,,,0,0,0,0,0,0,Thursday,11334,9,2013,0.46
2013-09-20,1,,,0,0,0,0,0,0,Friday,11334,9,2013,0.46
2013-09-21,12,,,0,0,0,0,0,0,Saturday,11335,9,2013,0.46
2013-09-22,2,,,0,0,0,0,0,0,Sunday,11335,9,2013,0.46
2013-09-23,4,,,0,0,0,0,0,0,Monday,11335,9,2013,0.46
2013-09-24,7,,,0,0,0,0,0,0,Tuesday,11335,9,2013,0.46
2013-09-25,5,,,0,0,0,0,0,0,Wednesday,11335,9,2013,0.46
2013-09-26,10,,,0,0,0,0,0,0,Thursday,11335,9,2013,0.46
2013-09-27,8,,,0,0,0,0,0,0,Friday,11335,9,2013,0.46
2013-09-28,15,,,0,0,0,0,0,0,Saturday,11336,9,2013,0.46
2013-09-29,2,,,0,0,0,0,0,0,Sunday,11336,9,2013,0.46
2013-09-30,12,,,0,0,0,0,0,0,Monday,11336,9,2013,0.46
2013-10-01,6,,,0,0,0,1,1,0,Tuesday,11336,10,2013,0.46
2013-10-02,7,,,0,0,0,1,0,1,Wednesday,11336,10,2013,0.46
2013-10-03,14,,,0,0,0,1,1,1,Thursday,11336,10,2013,0.46
2013-10-04,16,,,0,0,0,1,0,0,Friday,11336,10,2013,0.46
2013-10-05,1,,,0,0,0,1,1,1,Saturday,11337,10,2013,0.46
2013-10-06,4,,,0,0,0,1,1,1,Sunday,11337,10,2013,0.46
2013-10-07,10,,,0,0,0,1,1,0,Monday,11337,10,2013,0.46
2013-10-08,8,,,0,0,0,1,0,1,Tuesday,11337,10,2013,0.46
2013-10-09,19,,,0,0,0,1,1,1,Wednesday,11337,10,2013,0.46
2013-10-10,7,,,0,0,0,1,0,0,Thursday,11337,10,2013,0.46
2013-10-11,1,,,0,0,0,0,1,1,Friday,11337,10,2013,0.46
2013-10-12,15,,,0,0,0,0,1,1,Saturday,11338,10,2013,0.46
2013-10-13,4,,,0,0,0,0,1,0,Sunday,11338,10,2013,0.46
2013-10-14,5,ColumbusDay,National,1,1,0,0,0,1,Monday,11338,10,2013,0.46
2013-10-15,5,EidAlAdha,Religious,1,1,0,0,1,1,Tuesday,11338,10,2013,0.46
2013-10-16,3,,,0,0,0,0,0,0,Wednesday,11338,10,2013,0.46
2013-10-17,5,,,0,0,0,0,0,0,Thursday,11338,10,2013,0.46
2013-10-18,5,,,0,0,0,0,0,0,Friday,11338,10,2013,0.46
2013-10-19,0,,,0,0,0,0,0,0,Saturday,11339,10,2013,0.46
2013-10-20,11,,,0,0,0,0,0,0,Sunday,11339,10,2013,0.46
2013-10-21,2,,,0,0,0,0,0,0,Monday,11339,10,2013,0.46
2013-10-22,4,,,0,0,0,0,0,0,Tuesday,11339,10,2013,0.46
2013-10-23,13,,,0,0,0,0,0,0,Wednesday,11339,10,2013,0.46
2013-10-24,4,,,0,0,0,0,0,0,Thursday,11339,10,2013,0.46
2013-10-25,0,,,0,0,0,0,0,0,Friday,11339,10,2013,0.46
2013-10-26,12,,,0,0,0,0,0,0,Saturday,11340,10,2013,0.46
2013-10-27,19,,,0,0,0,0,0,0,Sunday,11340,10,2013,0.46
2013-10-28,3,,,0,0,0,0,0,0,Monday,11340,10,2013,0.46
2013-10-29,18,,,0,0,0,0,0,0,Tuesday,11340,10,2013,0.46
2013-10-30,36,,,0,0,0,0,0,0,Wednesday,11340,10,2013,0.46
2013-10-31,2,Halloween,Cultural,1,1,1,0,0,0,Thursday,11340,10,2013,0.46
2013-11-01,6,,,0,0,0,1,1,0,Friday,11340,11,2013,0.46
2013-11-02,11,,,0,0,0,1,0,1,Saturday,11341,11,2013,0.46
2013-11-03,4,,,0,0,0,1,1,1,Sunday,11341,11,2013,0.46
2013-11-04,2,,,0,0,0,1,0,0,Monday,11341,11,2013,0.46
2013-11-05,38,,,0,0,0,1,1,1,Tuesday,11341,11,2013,0.46
2013-11-06,7,,,0,0,0,1,1,1,Wednesday,11341,11,2013,0.46
2013-11-07,42,,,0,0,0,1,1,0,Thursday,11341,11,2013,0.46
2013-11-08,17,,,0,0,0,1,0,1,Friday,11341,11,2013,0.46
2013-11-09,10,,,0,0,0,1,1,1,Saturday,11342,11,2013,0.46
2013-11-10,2,,,0,0,0,1,0,0,Sunday,11342,11,2013,0.46
2013-11-11,1,VeteransDay,National,1,1,0,0,1,1,Monday,11342,11,2013,0.46
2013-11-12,8,,,0,0,0,0,1,1,Tuesday,11342,11,2013,0.46
2013-11-13,3,,,0,0,0,0,1,0,Wednesday,11342,11,2013,0.46
2013-11-14,4,,,0,0,0,0,0,1,Thursday,11342,11,2013,0.46
2013-11-15,32,,,0,0,0,0,1,1,Friday,11342,11,2013,0.46
